input,output,score,id_hash
"CALL OFFICIAL LISTING AGENT - MARY SUE WOLF @ 717-333-9653 -This home is a must see! With this much curb appeal, you wont be able to wait to personally visit! Full of upgrades and just steps away from Bent Creek Country Club gated community amenities. 2 Flagstone patios offer you a choice of a lush private garden patio or a fabulous side yard patio with views of the approach of the 9th hole course designed by Jay Morris. Open floor plan concept makes entertaining effortless. The soothing paint tones, extra wide grand stair case and vaulted ceilings offer endless natural light. This pristine white kitchen cabinets with granite counters show off the Homer Wood Hickory hard toned wood floors. New stainless steel appliances, farm sink & extra side sink offer terrific additional work space. The rich hickory built-ins in the main floor office with decorative Armstrong tin roof are a perfect, quiet work space. The open floor plan with spacious family room & kitchen/eating area is a hole-in-one! The upstairs master suite with its own sitting area and 2nd wood burning fireplace off the perfect place to relax while enjoying sweeping golf course views. The double vanity master bath, walk in shower with heated tile floor is a must! Two spacious bedrooms share an oversized hall bath and the 4th bedroom is ensuite. All bedrooms have walk in closets. The back staircase is the perfect access to the laundry room/garage and family room-keeping the grand staircase clutter free. Perfect for all ages. The lower level is open space entertaining-a bonus. Includes a 1/2 bath and full kitchen, gym, ping pong & billiards, abundance of storage plus endless daylight with the double egress window and garden. Bent Creek has it all-and a social neighborhood (if you choose). The club membership is optional-including tennis, fitness center, dining, and social events. Even an Olympic sized swimming pool with early a.m. lap swim. You will quickly appreciate the peacefulness too. Its more than just a neighborhood-Its a lifestyle! Some special included items: Outside sprinkler, Invisible dog fence, water treatment system, security system, crown molding & wainscoting, house alarm, Casement windows. Interior Features: 2-Story entry /foyer, Breakfast area, Formal separate Dining & Living rooms,Spacious Gourmet Eat-in Kitchen with granite oversized island, Dual stairwells, 2-woodburning fireplace, Main floor laundry & dog bath sink, climate controlled/oversized 3-car garage, finished lower level with 1/2 bath, full kitchen, double egress windows, outdoor illumination lighting, and abundance of storage.",Whirlpool,0.4490978419780731,3dc5f0bb-082c-4550-be79-0e3b21d3df56
"Located in Wellesley Manor is this picturesque home boasting 4 bedrooms, 6.5 baths, and 5933 square feet of living space. Throughout you will notice an open floor plan, high ceilings, and beautiful hardwood floors. The 2-story foyer offers a grand entrance featuring a large staircase, crown molding, and wainscoting. Through large archways and columns is a comfortable and cozy living room with large windows. Down the hall is an office space with built-ins and a connected full bathroom--also accessible in the hall. The family room is spacious, boasting a coffered ceiling, built-ins, a stone-gas fireplace, and a beautiful view of the backyard and pool area. The kitchen is absolutely spectacular, with an oversized island and a connected breakfast area that overlooks the family room, making hosting friends and family easy. High-end appliances extend through the entire kitchen, including: 2 Fisher & Paykel dishwashers, 2 Viking wall ovens, built in microwave and range, as well as a gourmet SubZero fridge. The large sunroom is perfect for relaxing after a stressful day, providing an abundance of light, and access to the patio. Off the kitchen is a fully equipped laundry room/mudroom that houses a washer, dryer, a sink, built-in folding area, tile floors, outside and garage access, as well as a half bath. The attached 3-car garage offers plenty of space in addition to basement access. Next to the kitchen is a luxurious dining room that has a butlers pantry, crown molding with lights, and beautiful wainscoting. A dual staircase leads to the second floor that has 3 bedrooms, each with their own full bath and walk-in closet. Youll also find an impressive owners suite and private bath. The owners suite is spacious, featuring a sitting area, archways, crown molding, and hardwood floors. The connecting bath is sizeable, containing tile floors and walls, a walk-in shower, a jetted tub, a separate toilet area, a dual vanity with granite countertops, and a substantial walk-in closet. For entertainment lovers, the lower level is an absolute retreat. A spectacular media room awaits with built-in cabinets and speakers, as well as a butlers pantry fully equipped with a sink and refrigerator. Next to the entertainment area is a fitness center with floor to ceiling mirrors, a rubber floor, and a wooden sauna. Also, conveniently located in the basement is a large bathroom that contains tile floors and walls, a stall shower, and pedestal sink. Plus, ample storage is also available in this basement. The private backyard oasis is exquisite, offering a plethora of patio space, a wood-burning fireplace, and a tile pool that includes a spa and waterfall. There is also room for a large garden and other outdoor activities. New Roof to be installed Summer 2020. Come see this impeccable home for yourself today.",Private Pool,0.343260794878006,c4fdc590-e350-42c1-a786-eaa90cb15ec6
"Located in Wellesley Manor is this picturesque home boasting 4 bedrooms, 6.5 baths, and 5933 square feet of living space. Throughout you will notice an open floor plan, high ceilings, and beautiful hardwood floors. The 2-story foyer offers a grand entrance featuring a large staircase, crown molding, and wainscoting. Through large archways and columns is a comfortable and cozy living room with large windows. Down the hall is an office space with built-ins and a connected full bathroom--also accessible in the hall. The family room is spacious, boasting a coffered ceiling, built-ins, a stone-gas fireplace, and a beautiful view of the backyard and pool area. The kitchen is absolutely spectacular, with an oversized island and a connected breakfast area that overlooks the family room, making hosting friends and family easy. High-end appliances extend through the entire kitchen, including: 2 Fisher & Paykel dishwashers, 2 Viking wall ovens, built in microwave and range, as well as a gourmet SubZero fridge. The large sunroom is perfect for relaxing after a stressful day, providing an abundance of light, and access to the patio. Off the kitchen is a fully equipped laundry room/mudroom that houses a washer, dryer, a sink, built-in folding area, tile floors, outside and garage access, as well as a half bath. The attached 3-car garage offers plenty of space in addition to basement access. Next to the kitchen is a luxurious dining room that has a butlers pantry, crown molding with lights, and beautiful wainscoting. A dual staircase leads to the second floor that has 3 bedrooms, each with their own full bath and walk-in closet. Youll also find an impressive owners suite and private bath. The owners suite is spacious, featuring a sitting area, archways, crown molding, and hardwood floors. The connecting bath is sizeable, containing tile floors and walls, a walk-in shower, a jetted tub, a separate toilet area, a dual vanity with granite countertops, and a substantial walk-in closet. For entertainment lovers, the lower level is an absolute retreat. A spectacular media room awaits with built-in cabinets and speakers, as well as a butlers pantry fully equipped with a sink and refrigerator. Next to the entertainment area is a fitness center with floor to ceiling mirrors, a rubber floor, and a wooden sauna. Also, conveniently located in the basement is a large bathroom that contains tile floors and walls, a stall shower, and pedestal sink. Plus, ample storage is also available in this basement. The private backyard oasis is exquisite, offering a plethora of patio space, a wood-burning fireplace, and a tile pool that includes a spa and waterfall. There is also room for a large garden and other outdoor activities. New Roof to be installed Summer 2020. Come see this impeccable home for yourself today.",Private Pool,0.343260794878006,0df893f9-cea6-4b05-a8e6-e3f8737a6d1b
"Stunning large traditional style home in the Wellesley Manor Community of Manheim Township. This grand residence boasts 5 bedrooms (including a large master bedroom) and 2.5 bathroom (including a master bathroom). The main floor encompasses an office room with cherry wood floors, a formal dining room with cherry wood floors, a beautiful kitchen with SS appliances, a double wall oven, a gas stove, dishwasher, cherry cabinets and an island, an attached sunroom with cherry wood floors, a carpeted family room with a gas fireplace and surround sound, a separate butlers pantry, mudroom with built-ins, a half bathroom and access to the oversized 3 car garage. The upper level includes a large master bedroom with a private master bathroom, soaking whirlpool tub, a walk-in shower and walk-in closet. There are 4 other bedrooms and a jack & jill bathroom. The lower level is finished with lots of storage space and can be used as a play area, media room or exercise room. Beautiful views of farmland in the front of the home and a full play equipment set in the back yard. So much more to see inside and out!",Whirlpool,0.4155978262424469,b6c0bb93-198b-4539-9f52-7eb4d7ae762c
"Stunning large traditional style home in the Wellesley Manor Community of Manheim Township. This grand residence boasts 5 bedrooms (including a large master bedroom) and 2.5 bathroom (including a master bathroom). The main floor encompasses an office room with cherry wood floors, a formal dining room with cherry wood floors, a beautiful kitchen with SS appliances, a double wall oven, a gas stove, dishwasher, cherry cabinets and an island, an attached sunroom with cherry wood floors, a carpeted family room with a gas fireplace and surround sound, a separate butlers pantry, mudroom with built-ins, a half bathroom and access to the oversized 3 car garage. The upper level includes a large master bedroom with a private master bathroom, soaking whirlpool tub, a walk-in shower and walk-in closet. There are 4 other bedrooms and a jack & jill bathroom. The lower level is finished with lots of storage space and can be used as a play area, media room or exercise room. Beautiful views of farmland in the front of the home and a full play equipment set in the back yard. So much more to see inside and out!",Whirlpool,0.4155978262424469,7ab75954-93f8-4818-b948-2ddaeca6e448
"Situated on an almost ~ acre corner lot in the desirable gated Bent Creek Country Club, this exquisite home built by EG Stoltzfus boasts over 4400 sq. ft. and overlooks the 7th green of the lush Bent Creek golf course. The living space is open & spacious, offers amazing natural light, and is accented by endless crown moldings and trim. The dramatic entryway greets you with an open, yet meticulously designed staircase. Immaculate hardwood floors sweep throughout the first floor living spaces. Upon entering this open plan, the view is panoramic sweeping across much of the first floor, with breathtaking golf course views! The formal dining room is adorned with beautiful tray ceilings and chair rail. A wet bar with both a wine and a beverage refrigerator lead you into the grand, open kitchen with an oversized island and gorgeous granite countertops, a warming drawer, pull-out spice racks and stainless appliances. The bright and comfortable family room provides wall to wall windows, built-in book cases, gas fireplace, classic wood accents and spectacular golf course views. A sun room offers windows on 3 sides providing great light and easy access to the flagstone patio for outdoor entertainment and enjoyment of the meticulously maintained golf course! There are 5 total bedrooms, which includes separate King and Queen suites on the first floor, 4 full bathrooms, and 2 powder rooms. The King suite, which overlooks the golf course offers a spacious master bath with double vanity, a large soaking tub with granite surround, a full tile shower, heated floors and a large master closet. The Queen suite also offers a full bath with heated tile floors, tile shower, and a roomy closet. Three bedrooms on the second floor complete this home, providing privacy into 2 full bathrooms. Bent Creek is an extremely appealing neighborhood with a private top-rated golf course designed by Jay Morrish, tennis facility, fitness center, Olympic-size pool and dining facilities. While this home keeps entertainment in mind, it is also a relaxing oasis that offers a sanctuary from the chaos of everyday life. Call today to see this amazing home!",Whirlpool,0.375434011220932,7da987e3-0a47-4f32-bd0a-3c3b58fed33a
"Situated on an almost ~ acre corner lot in the desirable gated Bent Creek Country Club, this exquisite home built by EG Stoltzfus boasts over 4400 sq. ft. and overlooks the 7th green of the lush Bent Creek golf course. The living space is open & spacious, offers amazing natural light, and is accented by endless crown moldings and trim. The dramatic entryway greets you with an open, yet meticulously designed staircase. Immaculate hardwood floors sweep throughout the first floor living spaces. Upon entering this open plan, the view is panoramic sweeping across much of the first floor, with breathtaking golf course views! The formal dining room is adorned with beautiful tray ceilings and chair rail. A wet bar with both a wine and a beverage refrigerator lead you into the grand, open kitchen with an oversized island and gorgeous granite countertops, a warming drawer, pull-out spice racks and stainless appliances. The bright and comfortable family room provides wall to wall windows, built-in book cases, gas fireplace, classic wood accents and spectacular golf course views. A sun room offers windows on 3 sides providing great light and easy access to the flagstone patio for outdoor entertainment and enjoyment of the meticulously maintained golf course! There are 5 total bedrooms, which includes separate King and Queen suites on the first floor, 4 full bathrooms, and 2 powder rooms. The King suite, which overlooks the golf course offers a spacious master bath with double vanity, a large soaking tub with granite surround, a full tile shower, heated floors and a large master closet. The Queen suite also offers a full bath with heated tile floors, tile shower, and a roomy closet. Three bedrooms on the second floor complete this home, providing privacy into 2 full bathrooms. Bent Creek is an extremely appealing neighborhood with a private top-rated golf course designed by Jay Morrish, tennis facility, fitness center, Olympic-size pool and dining facilities. While this home keeps entertainment in mind, it is also a relaxing oasis that offers a sanctuary from the chaos of everyday life. Call today to see this amazing home!",Whirlpool,0.375434011220932,d6220adf-9411-4a6f-8e7a-3007fe19d323
"Located in the prestigious community of Stonehenge, this breathtaking property is a haven from the chaos of everyday life. The stunning yard which is entirely fenced boasts a luxurious in-ground pool, hot tub, and spacious patio for relaxing on warm summer days. Readily available is a pool house with a full bath and kitchenette as well. For tennis enthusiasts, there is a private, fenced-in tennis court with lighting for night time play, and a large gazebo for shade. The property also boasts a stall barn and plenty of space for equestrian activities--- all horses are welcome! Moving into the main house itself, this dazzling home features 5 bedrooms, 8 full, 2 half baths, and over 9,000 square feet of living space. The home is highlighted by an open floor plan, and showcases a beautifully lit sun room with access to the pool and patio area. For the cook in the family, the kitchen is a chefs dream with all stainless-steel appliances, a subzero fridge, granite island, double wall oven, gas cooktop, beverage fridge, endless cabinets, full walk-in pantry, distinct tile backsplash, and much more! There is also a charmingly designed living room with a gas fireplace and intricate mantel, crown molding, chair rail, and access to the side patio. Perfectly located off the living room is a wet bar with a wine fridge, built ins, and recessed lighting. When you walk up the stairs and find the stunning owners suite, youll find a haven for privacy and peacefulness. The owners suite features a tall cathedral ceiling, a relaxing sitting area, spacious walk-in closets; plus 2 Full Private Baths, and a large steam shower. There are 4 additional bedrooms located on the second floor as well, 3 of which have access to their own full baths. Built for entertaining, the lower level is perfect as a game or media room. It boasts tile flooring, a half bath, and stairs leading to the main level office area as well as stairs to the foyer. A Kohler generator, reverse osmosis system, and water softener add to an already amazing home! While the home is secluded and peaceful, it is still convenient to local amenities, shopping, highways, airports, and much more. Gorgeous sunsets and everlasting memories await you at this luxurious property on Stonehenge Drive. Dont wait to see this home for yourself!",Private Pool,0.6844815015792847,bad6d57d-8cb6-408b-9b95-37aaa13c5340
"5 bedroom home in Manheim Townships Stonehenge development with meticulous detail throughout. Home features a white kitchen with breakfast bar, granite and tile backsplash, 2 story sunken family room and first floor laundry and office. Master suite addition on first floor featuring tray ceilings, crown molding, fireplace, 2 walk in showers and soaking tub. 2 separate basements, one finished with coffered ceiling, built ins and workout area and the 2nd unfinished with plenty of storage. Large private backyard with extensive landscaping and in ground pool. Other details include crown moldings, gold left ceiling, custom trim work and custom paining by John Klan.",Private Pool,0.8441945314407349,6f1c5e39-041d-43fa-bd24-380c8d74c6c1
"In this rare opportunity, Sothebys International Realty is offering this most stately English Manor Home that will carry your imagination straight to the fields of lavender along the English countryside the moment you experience it. Situated across two prime lots on the golf course, a setting next-to-impossible to secure in the prestigious neighborhood of Bent Creek Country Club. Upon entry, elegant and subtle details are drawn to your eye. The grand marble staircase swirls downward only to expand when it reaches its final destination. Soaring ceilings integrated into colossal arched windows open to the sky of blue clouds and sun. Unobstructed panoramic views of the 10th fairway and green, 11th fairway, 16th fairway green, and 17th tee fairway are a vivid asset. Breathtaking majestic atrium windows suspend into the air across the inviting living room. The butlers pantry is right around the corner. Focus forward to the granite bar that lies ahead fully equipped with a warming drawer ensuring appetizers are the perfect temperature. Cooking is made easily in the immaculate and enviable kitchen that features a beautiful granite center island, built-in refrigerator, double wall oven, a gas cook top and tile back splash. Planning is made simple with the use of a built-in desk within the coveted open concept kitchen. Easy living and luxury entertaining can be found through the three sets of French doors that open onto the stone patio from the living room. The granite outdoor cooking station includes a professional series built in Lynx grill providing precise power and the latest technology in grilling all while offering up its sleek stainless shine. This show stopper is a work of art that performs on par with professional restaurant grills, making this outdoor cooking center a rare experience for entertaining guests. A convenient shower just off the garage makes cleanliness a breeze for everyone; including the pets! And in home cleaning is made simple with a new Vacuflo central vacuum system. Also located throughout the home is a Niles stereo system which elevates the in-home audio experience for entertaining. This multi three level home offers three bedrooms, including a guest and owners suite. First floor living is convenient with a bedroom, as well as an adjoining office space featuring open views onto the greens. Additionally, a granite double vanity and large shower can be enjoyed in this sizable bedroom with a sitting area upon entry and the double door closet. The second-floor owners suite does not disappoint, complete with a mini refrigerator to ensure midnight cold water is easily accessible. The oversized Jacuzzi compliments the separate large luxury shower with warming heat lamps from above. The master closet includes a disguised laundry shoot, his and hers separated spaces, a built-in Hollywood lighted vanity, and custom shoe racks that were built to hold 400 pairs of shoes. The balcony stairway evolves into a bridge that leads a path to the guest suite that occupies an on-suite bathroom complete with built in drawers and cabinets galore. Youll appreciate all the possibilities to create your dream space in the finished lower level. This extraordinarily large space offers a private ground entrance, small patio dining, full bath, complete kitchen, office nook, game room, and bonus room. And going the extra mile is a heated and air conditioned 3-car garage for the classic car enthusiast in the family. Little touches throughout this exceptional property are among lifes little luxuries. Bent Creek Country Club is just the place to be with a beautifully designed golf course, tennis facility, fitness center, and Olympic sized pool. While this home keeps entertainment in mind, its also a relaxing oasis that offers a sanctuary from the chaos of everyday life. Call today to see this beauty with your own eyes! Aerial Video Tour- https://youtu.be/4vB5m__aPdM",Pool Table,0.8265504240989685,9f91d99f-7d85-4569-a37b-f4800d988c4f
"Character Abounds in Ironmaster Henry Musselman~s Circa 1821 Italianate Summer Home and Counting House. Become the next steward of this lovingly restored Marietta Mansion. Too many features to list them all~original hardwood floors, granite counter tops, 2 operable fireplaces, summer kitchen man cave with brick oven/bar/pool room, ornate iron fencing, original marble fixtures, fenced rear yard, updated mechanicals, and separate Counting House currently a incoming generating guest house. You must see this home in person to understand the opportunity. Don~t Delay, Schedule Online Today!",Private Pool,0.235976904630661,46a921a3-ed2e-4cfe-904c-abf7a1de5d1e
"Ketterline built home, crown kitchen, very efficient heat, home sits off the road on 1.96 acres, very secluded, above ground pool, candle circuit. ML 137061",Private Pool,0.8340386152267456,a2a61d4b-2064-4d6c-a607-e07ea15b8ae0
"If you want a house that has it all....this is the house. This beautiful house has hardwood floors throughout, has four bedrooms, one and a half bathrooms, has a detached garage that is a car lovers dream garage and is situated on just under one acre of land in Millersville Borough. BUT that is not all...this property has both residential and commercial zoning with a plot that is perfect for a pool or it could be sub-divided. Built in 1949 this home has been beautifully maintained and cared for. Dont let this one slip away and dont miss the chance to own an amazing home on 0.92 acres in Millersville Borough. New roof is being put on the garage and the garage has been freshly repainted.",Private Pool,0.23386645317077637,93dd32f4-a86f-42cc-9750-439478fcbb2f
"One-story living at its finest! An original design, it boasts wonderful amenities and upgrades: New 4-zone gas boiler radiant floor heat; 3-zone C/A, New water softener & hot tub, (2) new 200 amp electrical panel upgrades, Brazilian Hardwood floors, 15 x 28 Pergola over flagstone patio; 704 SF Sylvan Pool with cover, New pool filter & pump. Beautiful Landscaping & Hardscaping - Your own outdoor paradise!! Call today for your private showing of what could be your new lifestyle.",Private Pool,0.8821802139282227,2ecbcc81-9e9a-432c-aa8b-0a42b3fe93d5
"Welcome to Rolling Ridge! Enjoy the vast amenities & upgrades in this 4/5 BR home plus 3-Full & 1-Half Baths/Fabulous Open Foyer with Tile floors & pretty turned stair/ Gourmet Cooks Kitchen w/pretty Breakfast Nook, Custom Cherry Cabinetry, Serving Island, Granite Counters & Stainless Appliances/1st floor Office (or Bedroom, if needed)/ Family Room with vaulted ceiling, cozy Fireplace & rear deck access/Superb Master Suite with splashy Master Bath/All new Geothermal HVAC with 3-zones/Great finished L.L. daylight basement with Wet Bar, Exercise/Recreation area, Pool Table/Extensive rear Patio & circular Fire Pit and brand new 50-year roof, all on over 2+ beautifully landscaped acres . Spacious lot in great area!",Pool Table,0.6274253129959106,f541e21a-9b50-4d9d-8d85-58ebebb57a64
"Classic (and super charming!) Cape Cod with a convenient first floor master suite and laundry! Upon entering you will notice a spacious office/den area (option of playroom) on your left. Continuing down the hall opens to a HUGE living, kitchen, dining, and sunroom area- WOW, entertainer&#x2019;s dream! Kitchen features a large island with cooktop and plenty of seating, lots of cabinet space, and a window letting in the beautiful morning sun. The living space is open and airy with a cozy gas fireplace (perfect for cool fall evenings) surrounded by windows and high ceilings. The 4-seasons room is just as lovely with an abundance of natural light, heat and air conditioning. The first floor also includes a master suite, walk in closet, and exceptionally large master bath. Additional bedrooms reside on the second floor with a full bathroom (whirlpool tub and jets- how relaxing!). Looking for even more space? We have you covered! Head down to your fully drywalled basement. Add a little flooring and Wala!- a whole extra floor giving you even more options (workout room? guest suite? game room?- possibilities are endless!). Outdoors you will find a two car garage and walking path boarding your backyard. Little left to do with fresh paint throughout the house (basement and garage too!), newer heating and c/a units (2018), newer hot water heater (2017), and the option to activate the Yarnell Security System. This home SWEET home tucked away in The Orchards is waiting for YOU!",Whirlpool,0.3137378692626953,910fbc0e-e24f-4a81-9d14-90d7ddf28e20
"Classic (and super charming!) Cape Cod with a convenient first floor master suite and laundry! Upon entering you will notice a spacious office/den area (option of playroom) on your left. Continuing down the hall opens to a HUGE living, kitchen, dining, and sunroom area- WOW, entertainer&#x2019;s dream! Kitchen features a large island with cooktop and plenty of seating, lots of cabinet space, and a window letting in the beautiful morning sun. The living space is open and airy with a cozy gas fireplace (perfect for cool fall evenings) surrounded by windows and high ceilings. The 4-seasons room is just as lovely with an abundance of natural light, heat and air conditioning. The first floor also includes a master suite, walk in closet, and exceptionally large master bath. Additional bedrooms reside on the second floor with a full bathroom (whirlpool tub and jets- how relaxing!). Looking for even more space? We have you covered! Head down to your fully drywalled basement. Add a little flooring and Wala!- a whole extra floor giving you even more options (workout room? guest suite? game room?- possibilities are endless!). Outdoors you will find a two car garage and walking path boarding your backyard. Little left to do with fresh paint throughout the house (basement and garage too!), newer heating and c/a units (2018), newer hot water heater (2017), and the option to activate the Yarnell Security System. This home SWEET home tucked away in The Orchards is waiting for YOU!",Whirlpool,0.3137378692626953,96be1384-e058-45a4-a1d0-516d281e97c0
"CLICK THE VIDEO ICON TO TOUR THIS HOME. This magnificent home with nearly 11,000 square feet of living space is situated perfectly on a private 87 acre lot that includes 4 separate pastures. This one-of-a-kind home with 6 bedrooms and 5.5 bathrooms features 4 stone fireplaces, stunning beech wood flooring, and beautiful exposed beams and soaring ceilings throughout. Open concept floor plan flows effortlessly between great room, dining space, and a gourmet chefs eat-in kitchen which features granite countertops, double oven, and new cooktop. Spacious master suite with vaulted beam ceiling, sitting area, large walk-in closet, and walk-out patio features a beautiful master bath with soaking tub, tile shower, and dual vanities with recessed lighting. Additionally the home includes family room with wet bar, library with custom built-in shelving, and mud room. Finished lower level has a summer kitchen and theater room with tiered seating that includes equipment. Enjoy breathtaking views of the sprawling land from the large rear deck, patio, and heated in-ground pool, which provide a picturesque setting for entertaining. The professionally landscaped lawn enhances the natural beauty of the lot, and creates lots of shade from the mature trees. There is ample parking between the attached 3-car garage, and additional detached 3-car garage.",Private Pool,0.6154726147651672,98289e2e-e043-44fb-b5cb-9b0266cf098a
"CLICK THE VIDEO ICON TO TOUR THIS HOME. This magnificent home with nearly 11,000 square feet of living space is situated perfectly on a private 87 acre lot that includes 4 separate pastures. This one-of-a-kind home with 6 bedrooms and 5.5 bathrooms features 4 stone fireplaces, stunning beech wood flooring, and beautiful exposed beams and soaring ceilings throughout. Open concept floor plan flows effortlessly between great room, dining space, and a gourmet chefs eat-in kitchen which features granite countertops, double oven, and new cooktop. Spacious master suite with vaulted beam ceiling, sitting area, large walk-in closet, and walk-out patio features a beautiful master bath with soaking tub, tile shower, and dual vanities with recessed lighting. Additionally the home includes family room with wet bar, library with custom built-in shelving, and mud room. Finished lower level has a summer kitchen and theater room with tiered seating that includes equipment. Enjoy breathtaking views of the sprawling land from the large rear deck, patio, and heated in-ground pool, which provide a picturesque setting for entertaining. The professionally landscaped lawn enhances the natural beauty of the lot, and creates lots of shade from the mature trees. There is ample parking between the attached 3-car garage, and additional detached 3-car garage.",Private Pool,0.6154726147651672,fc1b20e1-cffd-4cc9-bff2-2e022691472b
"You will love this historic stone colonial home, circa 1793. Its the second oldest home in New Holland and it could be yours. It has been lovingly maintained and features 5 fireplaces, en suite bathrooms, whirlpool tubs, spacious rooms and a first floor bedroom. Economical gas heat and hot water. The large carriage house includes a one car garage and space for your hobbies. Furniture not included but negotiable.",Whirlpool,0.5698115229606628,8bed63e0-f1c0-4674-8abb-54c9a5b639a0
"BIG MULTI FAMILY ESTATE! This Beautiful Spacious 10.5 acre home has 7526 sq ft of finished living space. It includes 6 Bedrooms, 31/2 baths, In-law apartment w/its own kitchen, 20X40 pool, large patios & Deck. Additionally, there is a 1400 sq Mobile Granny Flat with 3 bedrooms, 2 full baths, a 48x40 Pole Barn half open front, half closed with 2 garage doors, workshop with car lift. Must See! Seller is willing to trade houses. Lease purchase with a sizable down payment will be considered.",Private Pool,0.43611156940460205,e7d8afda-2685-4524-bc65-de1f62022d7f
"Exclusive Hilldale Estates\ home featuring 5 bedrooms and 4 1/2 bathrooms in over 6,000 sq ft on 6.1 acres! Where to begin? You walk up the beautiful railroad tie stamped and stained concrete walkway and enter into a grand foyer with vaulted ceiling, gorgeous overhead lighting, and beautiful oak hardwood floors throughout. To your right is a large formal dining area with bay window. To your left is the beginning of an incredibly well thought-out open living area with wainscoting and crown molding. This open space contains a step up office/flex space, living room with coffered ceilings and exposed beams, and fireplace (currently wood, but is set up for gas) with gorgeous back-lit built-ins. Off of this living space is a private balcony facing the front of the home. Within the open living space, there is an informal dining area and an absolutely stunning kitchen with a large island (and second sink), granite countertops, a Viking range w/ hood, pantry, wine fridge, Moen fixtures, and Forevermark soft close cabinets. It is truly a sight to see! Just past the kitchen is a custom bathroom and spacious laundry / mudroom. You will find 5 bedrooms (w/ ceiling fans) and 3 full bathrooms on the second floor. When you reach the top of the stairs, the master suite is to your left. The master suite contains his and hers walk-in closets, sliding glass doors into the bath area, double sinks, beautifully designed Italian tile and vanities, jacuzzi tub, and custom tile shower w/ glass door. As a little extra touch, additionally, the master bedroom has rope lighting built into the crown molding. Bedrooms 1 and 2 are joined by a Jack and Jill bathroom with pocket doors, double sinks, and tiled tub/shower. (Bedroom 1 features a walk-in closet.) The 3rd bedroom has an attached personal bathroom with custom Italian tile glass standing shower and granite topped vanity. The final bedroom is the largest and is currently being used as a Media Room as it is wired for surround sound. The finished basement features an open living concept with storage area, half bathroom, custom bar, and pellet stove. The flooring throughout the basement is only the best, Mohawk carpeting and H2O flooring in the exercise area. The custom bar was lovingly made from reclaimed barn wood and has a gorgeous cherry slab top. The basement walks out to a stamped concrete slab with beautiful views of the woods and orchard. The 0.5 acre orchard includes peach, cherry, apple, and pear trees. In addition, there is an array of beautiful ornamental trees; Dogwood, Norwegian, Serbian Pines, and more. Hilldale Estates is known for it\s beautiful views and secluded yards. This home is a prime example sitting on 6.1 acres and featuring a backyard space from a dream. When looking off of the cedar deck (18x33) with hot tub, the backdrop is absolutely amazing. Connected to the deck area is an above ground swimming pool with additional custom decking and a variable speed filter system, which seriously cuts their energy bill. The entire deck area includes RDI aluminum railings. Just along the edge of the woods, you will find an absolutely lovely fire pit area with a lighted walkway, made with gorgeous stones from the property. Lastly, in the backyard, there is an incredible locally made Amish Oak gardening shed (14x24) w/ electrical and LED lights. Attached to the home is an oversized 3-car garage featuring Stronghold flooring (lifetime guarantee) and insulated Clopay garage doors. The custom designed detached 2-story 3-car garage also has the same insulated Clopay garage doors. This garage is truly one-of-a-kind! The walls are made of OSB and are beautifully framed and trimmed, the ceiling is tongue and groove pine, the second floor has an incredible amount of storage w/ built-in shelving, and it is completely wired with LED lighting. Don\t miss out on this incredibly beautiful and immaculate home in the desirable private neighborhood of Hilldale Estates.",Private Pool,0.9712269306182861,a0f1910e-cd78-424b-82a2-41f08a8708b0
"ONE OF A KIND! At over 4000 sq, this 4+bedroom, 3 bath residence or vacation home overlooks Lake Aldred on the Susquehanna River in Pequea, PA, with unobstructed panoramic views. This iconic building has evolved from a 1890s fishing club to the infamous Pequea Tavern to a private residence & currently stands as an outstanding turn-key vacation home & a very popular VRBO (rental) in Lancaster County, PA.The open floor plan boasts an expansive kitchen (with separate pantry) flowing to the former taverns marble top bar, then to the dining area with river views. The living room is anchored with the original fieldstone fireplace plus an Alaska coal stove to guarantee winter comfort, and the Generac Generator ensures it! The bright & spacious Master BR completes the first floor with built-in closets by a local craftsman & a tiled walk-in shower/spa. From the master you can also access the huge covered porch which has a wet bar for outdoor dining & entertaining. Ceiling fans & Bose speakers complete the scene for watching eagles fish & merganzers float by your dock below. The sunsets are amazing. Underneath the porch past the carports is the game room complete with pool table & darts, built by a local Amish craftsman. Front & rear staircases access the second floor. The 3 bedrooms are well appointed & all have large walk-in closets. The 2 full baths are tiled with elegant finishes. There is an overflow bedroom at the top of the back stairs (no door) - so a bonus 5th bedroom! The easy flow between the rooms in this house make hosting friends & family a breeze. Pequea is known for its boating out of the public launch for fishing & recreation to visit the many islands. It is also renowned for many of the premier hiking trails of the Mid-Atlantic states: Kellys Run Nature Preserve, Tucquan, House Rock, Wind Cave, etc, are all within minutes of this property. Only 25 min to Lancaster, 1.4 hrs to Baltimore, 1.5 to Wilmington, DE, 1.4 to Philadelphia. This is a rare opportunity to own this legendary property that is deeded access to the river & remodeled to turn-key status. Not just a property, but an entree to a lifestyle where the view changes with the river & no two sunsets are the same in the River Hills of beautiful Lancaster County.",Pool Table,0.8487094640731812,fc8d932f-1f83-4338-a2c6-b90a6e080da0
