,label,confidence,link
245,cape_cod,0.6079038977622986,https://photos.zillowstatic.com/p_h/ISfkk1r5jwbbw91000000000.jpg
246,pueblo_revival,0.9879710078239441,https://photos.zillowstatic.com/p_h/ISvsd271gri5hp1000000000.jpg
247,craftsman,0.9999970197677612,https://photos.zillowstatic.com/p_h/ISvkzlqv6d00e90000000000.jpg
248,colonial,0.8353528380393982,https://photos.zillowstatic.com/p_h/ISrld6fhqq0x2z0000000000.jpg
249,oriental,0.8246323466300964,https://photos.zillowstatic.com/p_h/ISjvn6btcoa8f90000000000.jpg
250,ranch,0.9364968538284302,https://photos.zillowstatic.com/p_h/ISjbg7f8awu09a0000000000.jpg
251,colonial,0.7908042073249817,https://photos.zillowstatic.com/p_h/ISbxzuo5y4w7x30000000000.jpg
252,pueblo_revival,0.8118054866790771,https://photos.zillowstatic.com/p_h/ISj7dm5vhy1e9k0000000000.jpg
253,oriental,0.8912551999092102,https://photos.zillowstatic.com/p_h/ISz7kswe1wf5k10000000000.jpg
254,farmhouse,0.9997110962867737,https://photos.zillowstatic.com/p_h/ISbxjyko318jm60000000000.jpg
255,cape_cod,0.9305238127708435,https://photos.zillowstatic.com/p_h/ISj36ezl37gjom0000000000.jpg
256,neoclassical__greek_revival,0.7343447208404541,https://photos.zillowstatic.com/p_h/ISf4scc64v93lu0000000000.jpg
257,farmhouse,0.876783549785614,https://photos.zillowstatic.com/p_h/ISbx32hfzy7mom0000000000.jpg
258,craftsman,0.9978419542312622,https://photos.zillowstatic.com/p_h/ISjjy6xuhqftnl0000000000.jpg
259,contemporary,0.7620247006416321,https://photos.zillowstatic.com/p_h/ISybzia8x4ze3d0000000000.jpg
260,craftsman,0.9102094769477844,https://photos.zillowstatic.com/p_h/ISqhql0lldftnd0000000000.jpg
261,craftsman,0.5140659809112549,https://photos.zillowstatic.com/p_h/ISvkb7zx63tcnl0000000000.jpg
262,pueblo_revival,0.8666630983352661,https://photos.zillowstatic.com/p_h/ISfo3fhndiwwzy0000000000.jpg
263,craftsman,0.9999216794967651,https://photos.zillowstatic.com/p_h/ISjvjjistue1el1000000000.jpg
264,ranch,0.9997696280479431,https://photos.zillowstatic.com/p_h/ISjbgraa01nder0000000000.jpg
265,tudor,0.42879247665405273,https://photos.zillowstatic.com/p_h/ISjf7jlr9f7vrp0000000000.jpg
266,pueblo_revival,0.3249087631702423,https://photos.zillowstatic.com/p_h/ISbpxzo05clv7i0000000000.jpg
267,pueblo_revival,0.8812023997306824,https://photos.zillowstatic.com/p_h/IS3b1vhtyse7gb0000000000.jpg
268,art_deco,0.8940539956092834,https://photos.zillowstatic.com/p_h/ISjj2e9wxxnddp1000000000.jpg
269,pueblo_revival,0.9766024947166443,https://photos.zillowstatic.com/p_h/IS729esfamc5dp1000000000.jpg
270,cape_cod,0.9286702871322632,https://photos.zillowstatic.com/p_h/ISn670p0qyv3hi1000000000.jpg
271,ranch,0.8713366389274597,https://photos.zillowstatic.com/p_h/ISnudte51u8teg0000000000.jpg
272,ranch,0.943359375,https://photos.zillowstatic.com/p_h/ISrpod3rhuqr4p0000000000.jpg
273,oriental,0.5495457649230957,https://photos.zillowstatic.com/p_h/ISf48dvt8kuryr1000000000.jpg
274,craftsman,0.9596425890922546,https://photos.zillowstatic.com/p_h/ISrl9fr1ou5pv91000000000.jpg
275,oriental,0.7636184692382812,https://photos.zillowstatic.com/p_h/ISzrbvw83f5gyt1000000000.jpg
276,italianate,0.9991275668144226,https://photos.zillowstatic.com/p_h/ISrh6mv9nah5xb0000000000.jpg
277,pueblo_revival,0.7960267066955566,https://photos.zillowstatic.com/p_h/ISrtz08wwtu23c0000000000.jpg
278,pueblo_revival,0.9901200532913208,https://photos.zillowstatic.com/p_h/ISfw1rn1u510151000000000.jpg
279,pueblo_revival,0.16024428606033325,https://maps.googleapis.com/maps/api/streetview?location=958+Truce+Rd%2C+Holtwood%2C+PA+17532&size=550x413&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=pdiBaC2DaIxsLMx-GtSjOCSJNQ8=
280,ranch,0.9918292164802551,https://photos.zillowstatic.com/p_h/ISjv7m8xoiyk880000000000.jpg
281,farmhouse,0.9827593564987183,https://photos.zillowstatic.com/p_h/IS7iptvm8hrug40000000000.jpg
282,colonial,0.9768005609512329,https://photos.zillowstatic.com/p_h/ISb5u7dbv917i80000000000.jpg
283,tudor,0.9999998807907104,https://photos.zillowstatic.com/p_h/ISvg4z8hpoukbq0000000000.jpg
284,colonial,0.9866129755973816,https://photos.zillowstatic.com/p_h/ISzbrsoz4548re1000000000.jpg
285,ranch,0.9465641975402832,https://photos.zillowstatic.com/p_h/ISzj51fzpni85c0000000000.jpg
286,cape_cod,0.8209724426269531,https://photos.zillowstatic.com/p_h/ISz3h3ce0mj0bk0000000000.jpg
287,cape_cod,0.8638248443603516,https://photos.zillowstatic.com/p_h/ISnulbejc21fti1000000000.jpg
288,pueblo_revival,0.42182666063308716,https://photos.zillowstatic.com/p_h/ISblidq9s2mvii1000000000.jpg
289,art_deco,0.9994874000549316,https://photos.zillowstatic.com/p_h/ISfc6do909zh9b1000000000.jpg
290,ranch,0.44610896706581116,https://photos.zillowstatic.com/p_h/ISjvzz1zlyfcsi0000000000.jpg
291,craftsman,0.9999076128005981,https://photos.zillowstatic.com/p_h/IS7euizsm1idae0000000000.jpg
292,craftsman,0.9866216778755188,https://photos.zillowstatic.com/p_h/ISnaqlpnlhg1341000000000.jpg
293,craftsman,0.9997296929359436,https://photos.zillowstatic.com/p_h/ISfo7as3jaaf241000000000.jpg
294,craftsman,0.9999978542327881,https://photos.zillowstatic.com/p_h/ISzjdfnhnrjfy01000000000.jpg
295,craftsman,0.9965793490409851,https://photos.zillowstatic.com/p_h/ISjbgnjq34pf311000000000.jpg
296,craftsman,0.9999977350234985,https://photos.zillowstatic.com/p_h/IS3r12gi3ti4011000000000.jpg
297,farmhouse,0.9810221791267395,https://photos.zillowstatic.com/p_h/ISf83kg8cli2wz0000000000.jpg
298,craftsman,0.9997634291648865,https://photos.zillowstatic.com/p_h/ISvomejcv8i89f0000000000.jpg
299,craftsman,0.8891116380691528,https://photos.zillowstatic.com/p_h/IS7m8zf6i464141000000000.jpg
300,cape_cod,0.5511947274208069,https://photos.zillowstatic.com/p_h/ISnm7b2gg64mu90000000000.jpg
301,craftsman,0.9963770508766174,https://photos.zillowstatic.com/p_h/ISjjiyb04ff1241000000000.jpg
302,tudor,0.9338510036468506,https://photos.zillowstatic.com/p_h/ISfciqizms1e9f0000000000.jpg
303,craftsman,0.999554455280304,https://photos.zillowstatic.com/p_h/ISnetmvwojkn141000000000.jpg
304,colonial,0.5249296426773071,https://photos.zillowstatic.com/p_h/ISrhiz1x7cxc311000000000.jpg
305,farmhouse,0.9811046719551086,https://photos.zillowstatic.com/p_h/ISzzda0ab4jpzc0000000000.jpg
306,cape_cod,0.9986925721168518,https://photos.zillowstatic.com/p_h/IS76sz0tj58f041000000000.jpg
307,craftsman,0.7397413849830627,https://photos.zillowstatic.com/p_h/ISz31bzgaj3z311000000000.jpg
308,ranch,0.7718722224235535,https://photos.zillowstatic.com/p_h/ISfwh3ouv70ay01000000000.jpg
309,craftsman,0.999937891960144,https://photos.zillowstatic.com/p_h/IS7e6onwhtfi211000000000.jpg
310,craftsman,0.9610479474067688,https://photos.zillowstatic.com/p_h/ISvk78hlk1zwvz0000000000.jpg
311,cape_cod,0.9999983310699463,https://photos.zillowstatic.com/p_h/ISjffx5r0dbf341000000000.jpg
312,craftsman,0.9999905824661255,https://photos.zillowstatic.com/p_h/ISrtr2kohi97z01000000000.jpg
313,craftsman,0.9998086094856262,https://photos.zillowstatic.com/p_h/IS33f0pmypc7211000000000.jpg
314,farmhouse,0.7665836215019226,https://photos.zillowstatic.com/p_h/ISrll086be1z111000000000.jpg
315,craftsman,0.9999376535415649,https://photos.zillowstatic.com/p_h/IS3jr8krqvs9441000000000.jpg
316,colonial,0.9999958276748657,https://photos.zillowstatic.com/p_h/ISvkvyd3trsk141000000000.jpg
317,craftsman,0.9999974966049194,https://photos.zillowstatic.com/p_h/ISjvr9cjppem5p0000000000.jpg
318,craftsman,0.9960886240005493,https://photos.zillowstatic.com/p_h/ISj32zwm5ghc141000000000.jpg
319,craftsman,0.9815799593925476,https://photos.zillowstatic.com/p_h/ISv0o7wyi0xlwz0000000000.jpg
320,tudor,0.9915615916252136,https://photos.zillowstatic.com/p_h/ISbdgmttz674241000000000.jpg
321,craftsman,1.0,https://photos.zillowstatic.com/p_h/ISjzyxqd2edq241000000000.jpg
322,tudor,0.9946980476379395,https://photos.zillowstatic.com/p_h/ISf0l818e74i441000000000.jpg
323,farmhouse,0.9989294409751892,https://photos.zillowstatic.com/p_h/ISbdgqsnxjn71e0000000000.jpg
324,oriental,0.9988516569137573,https://photos.zillowstatic.com/p_h/ISjnp6azk9paqw1000000000.jpg
325,craftsman,0.9892991781234741,https://photos.zillowstatic.com/p_h/IS7i5y9xe22i241000000000.jpg
326,craftsman,0.9805677533149719,https://photos.zillowstatic.com/p_h/IS72pyujg34t141000000000.jpg
327,craftsman,0.9946274161338806,https://photos.zillowstatic.com/p_h/ISzzpnimfxzh041000000000.jpg
328,cape_cod,0.9988428354263306,https://photos.zillowstatic.com/p_h/ISfsabycmce1141000000000.jpg
329,ranch,0.9948624968528748,https://photos.zillowstatic.com/p_h/ISv4v31vwh5qi31000000000.jpg
330,ranch,0.9989431500434875,https://photos.zillowstatic.com/p_h/IS721s9k5rkm2f0000000000.jpg
331,contemporary,0.5466477274894714,https://photos.zillowstatic.com/p_h/ISbp17t3x9a0tr0000000000.jpg
332,craftsman,1.0,https://photos.zillowstatic.com/p_h/ISvctzesoldz410000000000.jpg
333,craftsman,0.9993603825569153,https://photos.zillowstatic.com/p_h/ISf0xhw72kxkgb0000000000.jpg
334,art_deco,0.968956708908081,https://photos.zillowstatic.com/p_h/ISrhaxaoi6sodr0000000000.jpg
335,craftsman,0.999946117401123,https://photos.zillowstatic.com/p_h/ISjfr61rop4ifb0000000000.jpg
336,craftsman,0.9999998807907104,https://photos.zillowstatic.com/p_h/IS3zjhu4d7k1hb0000000000.jpg
337,craftsman,0.9999897480010986,https://photos.zillowstatic.com/p_h/ISvwk6i7c1gqfb0000000000.jpg
338,farmhouse,0.9999984502792358,https://photos.zillowstatic.com/p_h/ISzf2k8n3jw3on1000000000.jpg
339,craftsman,0.998721182346344,https://photos.zillowstatic.com/p_h/ISzjpsplq1d4ib0000000000.jpg
340,craftsman,0.9999973773956299,https://photos.zillowstatic.com/p_h/ISnaal648s134k0000000000.jpg
341,craftsman,0.9976697564125061,https://photos.zillowstatic.com/p_h/ISjv76g4no27gb0000000000.jpg
342,craftsman,1.0,https://photos.zillowstatic.com/p_h/ISz7cughv4j1gb0000000000.jpg
343,craftsman,0.999201238155365,https://photos.zillowstatic.com/p_h/IS33ni0eg9onfb0000000000.jpg
344,craftsman,0.9999971389770508,https://photos.zillowstatic.com/p_h/ISbdwqf69aifkb0000000000.jpg
345,colonial,0.9790464639663696,https://photos.zillowstatic.com/p_h/ISfkgihu3lzvfb0000000000.jpg
346,craftsman,0.9983893632888794,https://photos.zillowstatic.com/p_h/ISznstvut3hqgb0000000000.jpg
347,neoclassical__greek_revival,0.9968068599700928,https://photos.zillowstatic.com/p_h/ISjjy2ycdiqckb0000000000.jpg
348,craftsman,0.9752849340438843,https://photos.zillowstatic.com/p_h/IS33rdrq106wlb0000000000.jpg
349,craftsman,0.999616265296936,https://photos.zillowstatic.com/p_h/ISnu18udh6t5b71000000000.jpg
350,colonial,0.999994158744812,https://photos.zillowstatic.com/p_h/ISb91o9alovhsn1000000000.jpg
351,colonial,0.9997550845146179,https://photos.zillowstatic.com/p_h/ISb1r6vsodsotb0000000000.jpg
352,cape_cod,0.5254535675048828,https://photos.zillowstatic.com/p_h/ISzbziak2xholw1000000000.jpg
353,craftsman,0.9986384510993958,https://photos.zillowstatic.com/p_h/IS7ipldn28u2vr1000000000.jpg
354,contemporary,0.3803885281085968,https://photos.zillowstatic.com/p_h/ISb17z3npdrsg51000000000.jpg
355,craftsman,0.8122463226318359,https://photos.zillowstatic.com/p_h/ISrdrrqgqoyoze0000000000.jpg
356,craftsman,0.6800113320350647,https://photos.zillowstatic.com/p_h/IS37m0pxf5ewo31000000000.jpg
357,tudor,0.9969713687896729,https://photos.zillowstatic.com/p_h/IS33zzhg7226o40000000000.jpg
358,victorian,0.9256645441055298,https://photos.zillowstatic.com/p_h/ISvg4rqdowynjg1000000000.jpg
359,craftsman,0.986883819103241,https://photos.zillowstatic.com/p_h/ISyncl6tfcp5ns1000000000.jpg
360,cape_cod,0.7740615606307983,https://photos.zillowstatic.com/p_h/ISma2rdnpvkr9c0000000000.jpg
361,farmhouse,0.9964113831520081,https://photos.zillowstatic.com/p_h/ISnyw6xonot6ci0000000000.jpg
362,craftsman,0.986883819103241,https://photos.zillowstatic.com/p_h/IS2zz9vgakwish1000000000.jpg
363,craftsman,0.9999648332595825,https://photos.zillowstatic.com/p_h/ISal2p8jzlwp7q0000000000.jpg
364,craftsman,0.9645156860351562,https://photos.zillowstatic.com/p_h/ISuw8xa248ckjg1000000000.jpg
365,ranch,1.0,https://photos.zillowstatic.com/p_h/IS7ajvympussc01000000000.jpg
366,victorian,0.4885994791984558,https://photos.zillowstatic.com/p_h/ISjfnn3ldqgtpl1000000000.jpg
367,ranch,0.9998946189880371,https://photos.zillowstatic.com/p_h/ISjzi5a1ufvs3d0000000000.jpg
368,cape_cod,0.9777345061302185,https://photos.zillowstatic.com/p_h/IS37y1m5l7plom0000000000.jpg
369,craftsman,0.6473967432975769,https://photos.zillowstatic.com/p_h/ISnqmh4bemn3601000000000.jpg
370,craftsman,0.998721182346344,https://photos.zillowstatic.com/p_h/IS3v8ycw9axo0i1000000000.jpg
371,colonial,0.9398463368415833,https://photos.zillowstatic.com/p_h/ISvcx2khvilerx1000000000.jpg
372,prairie,0.55425626039505,https://photos.zillowstatic.com/p_h/ISbplq561oo22k1000000000.jpg
373,craftsman,0.9537339806556702,https://photos.zillowstatic.com/p_h/ISbd0adke2v0ds0000000000.jpg
374,colonial,0.7155776619911194,https://photos.zillowstatic.com/p_h/ISbxrslfz4hsjk0000000000.jpg
375,farmhouse,0.9840083122253418,https://photos.zillowstatic.com/p_h/ISv4ndzxiwbv701000000000.jpg
376,craftsman,0.9999998807907104,https://photos.zillowstatic.com/p_h/ISni0bm448flvg1000000000.jpg
377,craftsman,0.9999587535858154,https://photos.zillowstatic.com/p_h/ISnqunulftjlee1000000000.jpg
378,craftsman,0.9966373443603516,https://photos.zillowstatic.com/p_h/IS3nquzuewjtn80000000000.jpg
379,craftsman,0.999984622001648,https://photos.zillowstatic.com/p_h/ISzbrw7tj2ifa30000000000.jpg
380,tudor,0.8129912614822388,https://photos.zillowstatic.com/p_h/ISjfriy865k6cq1000000000.jpg
381,italianate,0.9581668376922607,https://photos.zillowstatic.com/p_h/IS3bl2d2vd70xe0000000000.jpg
382,colonial,0.9744161367416382,https://photos.zillowstatic.com/p_h/ISbdw6gtnips9i0000000000.jpg
383,victorian,0.9895666837692261,https://photos.zillowstatic.com/p_h/IS7u67bta9t8u40000000000.jpg
384,ranch,0.9989755153656006,https://photos.zillowstatic.com/p_h/ISzrn0hxf5fjez0000000000.jpg
385,victorian,0.7642125487327576,https://photos.zillowstatic.com/p_h/ISfk418a83wz990000000000.jpg
386,victorian,0.9761824607849121,https://photos.zillowstatic.com/p_h/ISrxiqza7ncjo91000000000.jpg
387,craftsman,0.9960887432098389,https://photos.zillowstatic.com/p_h/IS6mgt0ldbjotl0000000000.jpg
388,oriental,0.6472403407096863,https://photos.zillowstatic.com/p_h/IS7em00rwlvrjc1000000000.jpg
389,colonial,0.3962426483631134,https://photos.zillowstatic.com/p_h/ISzjd3q7g50ymk0000000000.jpg
390,craftsman,0.9999675750732422,https://photos.zillowstatic.com/p_h/ISzjl1qs1u0eou1000000000.jpg
391,contemporary,0.5749056935310364,https://photos.zillowstatic.com/p_h/ISfgtd7sdwd2hm1000000000.jpg
392,craftsman,0.9999359846115112,https://photos.zillowstatic.com/p_h/ISbp9x6mfyu62o1000000000.jpg
393,contemporary,0.5560032725334167,https://photos.zillowstatic.com/p_h/IS3rhm22jnhihb0000000000.jpg
394,italianate,0.9999328851699829,https://photos.zillowstatic.com/p_h/ISbh374bmgwice0000000000.jpg
395,pueblo_revival,0.39816853404045105,https://photos.zillowstatic.com/p_h/ISrlhd7ns439g51000000000.jpg
396,craftsman,0.9990707635879517,https://photos.zillowstatic.com/p_h/ISjzqfrjykpmmu0000000000.jpg
397,victorian,0.5351347327232361,https://photos.zillowstatic.com/p_h/ISn2o6u4lckbis1000000000.jpg
398,craftsman,0.40610504150390625,https://photos.zillowstatic.com/p_h/ISfwplz9ckui9h1000000000.jpg
399,craftsman,0.9942101240158081,https://photos.zillowstatic.com/p_h/ISf4gbvq3swhq31000000000.jpg
400,colonial,0.5558471083641052,https://photos.zillowstatic.com/p_h/ISnaib81q2kw6r1000000000.jpg
401,craftsman,0.7680936455726624,https://photos.zillowstatic.com/p_h/IS7u6bazdatnud1000000000.jpg
402,farmhouse,0.9351181387901306,https://photos.zillowstatic.com/p_h/IS33btoyc8ju1x1000000000.jpg
403,tudor,0.9768996238708496,https://photos.zillowstatic.com/p_h/ISrhynzfh37xzj1000000000.jpg
404,craftsman,0.9999903440475464,https://photos.zillowstatic.com/p_h/ISf4cs5fxo91o51000000000.jpg
405,log,0.999976396560669,https://photos.zillowstatic.com/p_h/ISzj1e6ekgmqqi0000000000.jpg
406,craftsman,0.9842292070388794,https://photos.zillowstatic.com/p_h/ISf8z8ll3p2xee0000000000.jpg
407,farmhouse,0.9115833640098572,https://photos.zillowstatic.com/p_h/ISz39pzw8uw3xn0000000000.jpg
408,craftsman,0.9985828399658203,https://photos.zillowstatic.com/p_h/ISnmfpiglilvwn0000000000.jpg
409,farmhouse,0.9344212412834167,https://photos.zillowstatic.com/p_h/ISv0sq1jed9r991000000000.jpg
410,craftsman,0.8375542163848877,https://photos.zillowstatic.com/p_h/ISvsh11npqtswn0000000000.jpg
411,craftsman,0.9987062215805054,https://photos.zillowstatic.com/p_h/ISb5mp10y6anwn0000000000.jpg
412,craftsman,0.9968252182006836,https://photos.zillowstatic.com/p_h/IS3f0dy6sxzexn0000000000.jpg
413,victorian,0.9997074007987976,https://photos.zillowstatic.com/p_h/ISnic4dqddih9v1000000000.jpg
414,craftsman,0.999661922454834,https://photos.zillowstatic.com/p_h/ISjr41zj0eg9xn0000000000.jpg
415,craftsman,0.9997497200965881,https://photos.zillowstatic.com/p_h/ISbtcigvomcabb0000000000.jpg
416,craftsman,0.9997497200965881,https://photos.zillowstatic.com/p_h/IS3na6yoke4dbb0000000000.jpg
417,craftsman,0.9999405145645142,https://photos.zillowstatic.com/p_h/ISrx6dhq4mo6xn0000000000.jpg
418,craftsman,0.9989506006240845,https://photos.zillowstatic.com/p_h/ISbl2pgdw58cxn0000000000.jpg
419,craftsman,0.9999958276748657,https://photos.zillowstatic.com/p_h/IS3zjdjtty1qwn0000000000.jpg
420,cape_cod,0.9999390840530396,https://photos.zillowstatic.com/p_h/IS3v86vvfr0vfa1000000000.jpg
421,farmhouse,0.645944356918335,https://photos.zillowstatic.com/p_h/ISn2oqpig9nrbz0000000000.jpg
422,cape_cod,0.9980681538581848,https://photos.zillowstatic.com/p_h/ISvgouue9dzilo0000000000.jpg
423,farmhouse,0.9989244341850281,https://photos.zillowstatic.com/p_h/IS76k5ge0qauyj1000000000.jpg
424,craftsman,0.9990682005882263,https://photos.zillowstatic.com/p_h/ISjbo1k62fikwn0000000000.jpg
425,craftsman,0.9985318183898926,https://photos.zillowstatic.com/p_h/ISfgdd0ahadywn0000000000.jpg
426,ranch,0.283439576625824,https://photos.zillowstatic.com/p_h/ISn2ch6ooq6wuv0000000000.jpg
427,craftsman,0.9992684721946716,https://photos.zillowstatic.com/p_h/ISrxevoay8a57z0000000000.jpg
428,pueblo_revival,0.8918008804321289,https://photos.zillowstatic.com/p_h/ISzrbr5xwpvcaw1000000000.jpg
429,colonial,0.9898014664649963,https://photos.zillowstatic.com/p_h/ISbxrsdluie18g1000000000.jpg
430,craftsman,0.8527731895446777,https://maps.googleapis.com/maps/api/streetview?location=654+Hamaker+Rd%2C+Manheim%2C+PA+17545&size=550x413&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=0J1-HKB5i9MbI_OonrSruHufIGw=
431,pueblo_revival,0.9807024598121643,https://photos.zillowstatic.com/p_h/ISf8v9jtz7a2xj1000000000.jpg
432,farmhouse,0.6361883878707886,https://photos.zillowstatic.com/p_h/IS3vk314sivr9k0000000000.jpg
433,victorian,0.5946314334869385,https://photos.zillowstatic.com/p_h/ISfsq3jg2yxc691000000000.jpg
434,tudor,0.9660264849662781,https://photos.zillowstatic.com/p_h/ISjza72edfp2440000000000.jpg
435,farmhouse,0.9992135763168335,https://photos.zillowstatic.com/p_h/IS3zbjujvrrsi50000000000.jpg
436,victorian,0.8433749079704285,https://photos.zillowstatic.com/p_h/ISbhfgfrpkn4sl1000000000.jpg
437,victorian,0.9599183201789856,https://photos.zillowstatic.com/p_h/IS76kprozvpk9l1000000000.jpg
438,farmhouse,0.9827414155006409,https://photos.zillowstatic.com/p_h/ISfw9x13sw5xrc0000000000.jpg
439,craftsman,0.8955618739128113,https://photos.zillowstatic.com/p_h/IS33z3l5oxidjc0000000000.jpg
440,farmhouse,0.618154764175415,https://photos.zillowstatic.com/p_h/ISv04ozk8iwaoc0000000000.jpg
441,craftsman,0.9977941513061523,https://photos.zillowstatic.com/p_h/ISz3t4dp689mxc0000000000.jpg
442,craftsman,0.5364764332771301,https://photos.zillowstatic.com/p_h/ISjn9ux03i7ggc0000000000.jpg
443,craftsman,0.9988634586334229,https://photos.zillowstatic.com/p_h/ISv86vkqtvmafc0000000000.jpg
444,tudor,0.9995360374450684,https://photos.zillowstatic.com/p_h/ISvw4ikoq6axvc0000000000.jpg
445,colonial,0.9949200749397278,https://photos.zillowstatic.com/p_h/ISzrbbd8qkxapc0000000000.jpg
446,farmhouse,0.5102701187133789,https://photos.zillowstatic.com/p_h/ISfs215h34k2nc0000000000.jpg
447,craftsman,0.9999676942825317,https://photos.zillowstatic.com/p_h/IS3v0sqcoaamyc0000000000.jpg
448,craftsman,0.9999994039535522,https://photos.zillowstatic.com/p_h/IS7anqd64zh2lc0000000000.jpg
449,craftsman,0.9959445595741272,https://photos.zillowstatic.com/p_h/ISnep7tdr18xtc0000000000.jpg
450,colonial,0.9868719577789307,https://photos.zillowstatic.com/p_h/ISrhqdeiuws89k0000000000.jpg
451,craftsman,0.8819687962532043,https://photos.zillowstatic.com/p_h/ISnqqktfuqkadc0000000000.jpg
452,craftsman,0.9314324259757996,https://photos.zillowstatic.com/p_h/IS37y902695rbc0000000000.jpg
453,farmhouse,0.9944961667060852,https://photos.zillowstatic.com/p_h/ISb1vdrtl1j2mc0000000000.jpg
454,cape_cod,0.9994298815727234,https://photos.zillowstatic.com/p_h/ISbxjm3vbifzac0000000000.jpg
455,italianate,0.8719956874847412,https://photos.zillowstatic.com/p_h/ISv8yggvgiuyr50000000000.jpg
456,craftsman,0.5365297794342041,https://photos.zillowstatic.com/p_h/ISjnhkfq9z6xsc0000000000.jpg
457,art_deco,0.7822239398956299,https://photos.zillowstatic.com/p_h/ISjbkqw1dm9syh1000000000.jpg
458,craftsman,0.8931078910827637,https://photos.zillowstatic.com/p_h/ISb52aofau4xqc0000000000.jpg
459,craftsman,0.702114462852478,https://photos.zillowstatic.com/p_h/ISbtsm6jhtuerk0000000000.jpg
460,farmhouse,0.770243227481842,https://photos.zillowstatic.com/p_h/ISb9pixf1zj22u0000000000.jpg
461,farmhouse,0.5589285492897034,https://photos.zillowstatic.com/p_h/ISvclhz1p58mwc0000000000.jpg
462,craftsman,0.9999780654907227,https://photos.zillowstatic.com/p_h/ISr5xu61949xuc0000000000.jpg
463,craftsman,0.9984219074249268,https://photos.zillowstatic.com/p_h/IS3ne9ff483gcc0000000000.jpg
464,ranch,0.5272473692893982,https://photos.zillowstatic.com/p_h/ISrtfds0hr8ayv0000000000.jpg
465,craftsman,0.9574992656707764,https://photos.zillowstatic.com/p_h/ISzn0kp9g1u7ec0000000000.jpg
466,ranch,0.9999653100967407,https://photos.zillowstatic.com/p_h/ISv08z6d11564f0000000000.jpg
467,pueblo_revival,0.2398473620414734,https://photos.zillowstatic.com/p_h/ISj7hh0vnt2iys0000000000.jpg
468,contemporary,0.4835447669029236,https://photos.zillowstatic.com/p_h/ISvs1dbe1hmm4x0000000000.jpg
469,ranch,0.300169438123703,https://photos.zillowstatic.com/p_h/ISjvjz2f9nolf11000000000.jpg
470,cape_cod,0.9999949932098389,https://photos.zillowstatic.com/p_h/IS7uex0d68hu640000000000.jpg
471,craftsman,0.9993289709091187,https://photos.zillowstatic.com/p_h/IS3v04k7xaimhk1000000000.jpg
472,ranch,0.9969722032546997,https://photos.zillowstatic.com/p_h/ISrlh942786lg80000000000.jpg
473,colonial,0.9401646852493286,https://photos.zillowstatic.com/p_h/ISnqunaec0l6650000000000.jpg
474,cape_cod,0.8987062573432922,https://photos.zillowstatic.com/p_h/ISr9c5goc2hejc0000000000.jpg
475,ranch,0.9996121525764465,https://photos.zillowstatic.com/p_h/IS7m4cja8u6t7l0000000000.jpg
476,craftsman,0.8057721853256226,https://photos.zillowstatic.com/p_h/ISj3ahoylmhpbk0000000000.jpg
477,colonial,1.0,https://photos.zillowstatic.com/p_h/ISv8qykswj4w6g0000000000.jpg
478,pueblo_revival,0.884427547454834,https://photos.zillowstatic.com/p_h/ISnyo4yp407oqo1000000000.jpg
479,italianate,0.35886314511299133,https://photos.zillowstatic.com/p_h/ISrxyyo04x9nmd1000000000.jpg
480,tudor,0.8769978284835815,https://photos.zillowstatic.com/p_h/ISnepronjxc6381000000000.jpg
481,oriental,0.953689694404602,https://photos.zillowstatic.com/p_h/IS7y12nkcwfa7m1000000000.jpg
482,art_deco,0.9592493772506714,https://photos.zillowstatic.com/p_h/IS3z31by80r4c61000000000.jpg
483,colonial,0.9999681711196899,https://photos.zillowstatic.com/p_h/IS3rdrbxrf7ynk0000000000.jpg
484,craftsman,0.9985594153404236,https://photos.zillowstatic.com/p_h/ISfsmsrowhcgt11000000000.jpg
485,craftsman,0.9991143345832825,https://photos.zillowstatic.com/p_h/ISj3us2dyle3lx1000000000.jpg
486,mediterranean__spanish,0.560062050819397,https://photos.zillowstatic.com/p_h/ISfcaozk6ac7jl0000000000.jpg
487,craftsman,0.9999916553497314,https://photos.zillowstatic.com/p_h/ISrltu4675bcai0000000000.jpg
488,craftsman,0.9999911785125732,https://photos.zillowstatic.com/p_h/IS7mk87vm79fvs0000000000.jpg
489,craftsman,0.9982329607009888,https://photos.zillowstatic.com/p_h/ISf8baabpxsw3u0000000000.jpg
490,cape_cod,0.9753735065460205,https://photos.zillowstatic.com/p_h/ISvkz5ebitnl991000000000.jpg
491,craftsman,0.8492597341537476,https://photos.zillowstatic.com/p_h/ISnedmsht51u3u0000000000.jpg
492,prairie,0.9394828081130981,https://photos.zillowstatic.com/p_h/ISz3l2eq340h920000000000.jpg
493,craftsman,0.9982329607009888,https://photos.zillowstatic.com/p_h/IS729yr4lpkz3u0000000000.jpg
494,craftsman,0.9953966736793518,https://photos.zillowstatic.com/p_h/IS37umnx61i4kt1000000000.jpg
495,prairie,0.9394828081130981,https://photos.zillowstatic.com/p_h/ISjrgeddvnjm920000000000.jpg
496,craftsman,0.8492597341537476,https://photos.zillowstatic.com/p_h/IS3jf3wbqfn6dq0000000000.jpg
